datetime,timestamp,open,high,low,close,volume
2025-02-08 10:45:00,1739011500000,96127.6,96189.7,95956.4,96001.6,714.621
2025-02-08 11:00:00,1739012400000,96001.6,96085.7,95950.1,96004.0,417.881
2025-02-08 11:15:00,1739013300000,96004.0,96049.8,95832.6,95843.9,695.217
2025-02-08 11:30:00,1739014200000,95843.9,95978.1,95818.6,95876.4,571.009
2025-02-08 11:45:00,1739015100000,95876.4,96080.2,95805.0,96074.1,850.429
2025-02-08 12:00:00,1739016000000,96074.0,96218.1,95903.0,96029.6,1554.742
2025-02-08 12:15:00,1739016900000,96029.6,96090.0,95910.5,95965.1,570.153
2025-02-08 12:30:00,1739017800000,95965.2,96017.5,95863.1,95884.6,419.774
2025-02-08 12:45:00,1739018700000,95884.5,96064.4,95875.4,96017.5,394.311
2025-02-08 13:00:00,1739019600000,96017.4,96166.3,95956.7,96141.9,841.442
2025-02-08 13:15:00,1739020500000,96141.9,96169.0,96055.8,96157.4,414.419
2025-02-08 13:30:00,1739021400000,96157.3,96466.0,96105.0,96363.1,1621.49
2025-02-08 13:45:00,1739022300000,96363.0,96381.9,96127.6,96200.1,883.618
2025-02-08 14:00:00,1739023200000,96200.0,96336.7,96105.5,96206.8,666.349
2025-02-08 14:15:00,1739024100000,96206.8,96206.9,95892.8,95972.7,1337.559
2025-02-08 14:30:00,1739025000000,95972.7,96049.0,95890.9,96000.0,729.6
2025-02-08 14:45:00,1739025900000,96000.1,96071.1,95925.8,96062.3,465.694
2025-02-08 15:00:00,1739026800000,96062.3,96169.2,95924.0,96085.1,520.704
2025-02-08 15:15:00,1739027700000,96085.0,96140.0,95874.0,95876.2,814.5
2025-02-08 15:30:00,1739028600000,95876.1,95876.2,95600.0,95706.0,2956.383
2025-02-08 15:45:00,1739029500000,95706.1,95812.1,95660.3,95798.0,649.263
2025-02-08 16:00:00,1739030400000,95798.0,95971.8,95797.9,95880.8,1184.75
2025-02-08 16:15:00,1739031300000,95880.9,95964.2,95685.6,95930.0,945.032
2025-02-08 16:30:00,1739032200000,95930.0,95996.9,95868.6,95903.5,767.443
2025-02-08 16:45:00,1739033100000,95903.4,96099.0,95880.0,96082.8,1132.854
2025-02-08 17:00:00,1739034000000,96084.8,96329.1,96084.8,96215.0,1496.865
2025-02-08 17:15:00,1739034900000,96215.0,96219.8,96095.7,96140.7,546.875
2025-02-08 17:30:00,1739035800000,96140.6,96300.0,96140.6,96218.2,550.362
2025-02-08 17:45:00,1739036700000,96218.1,96350.2,96190.6,96328.6,750.275
2025-02-08 18:00:00,1739037600000,96328.7,96418.3,96201.7,96232.1,825.137
2025-02-08 18:15:00,1739038500000,96232.1,96408.7,96177.5,96347.0,535.304
2025-02-08 18:30:00,1739039400000,96347.1,96483.9,96327.4,96427.5,667.051
2025-02-08 18:45:00,1739040300000,96427.4,96472.6,96345.5,96462.6,357.012
2025-02-08 19:00:00,1739041200000,96462.6,96490.2,96340.0,96458.0,447.776
2025-02-08 19:15:00,1739042100000,96458.0,96629.9,96424.7,96584.7,1216.206
2025-02-08 19:30:00,1739043000000,96584.6,96725.2,96520.0,96520.0,1138.787
2025-02-08 19:45:00,1739043900000,96520.0,96560.0,96456.8,96550.0,730.02
2025-02-08 20:00:00,1739044800000,96550.0,96600.0,96350.0,96389.4,750.771
2025-02-08 20:15:00,1739045700000,96389.3,96463.7,96326.1,96431.9,326.618
2025-02-08 20:30:00,1739046600000,96432.0,96437.1,96354.6,96379.1,238.493
2025-02-08 20:45:00,1739047500000,96379.0,96449.3,96313.1,96421.5,363.683
2025-02-08 21:00:00,1739048400000,96421.6,96541.8,96345.6,96368.1,417.166
2025-02-08 21:15:00,1739049300000,96368.0,96426.4,96311.6,96374.2,238.286
2025-02-08 21:30:00,1739050200000,96374.1,96505.7,96321.5,96477.8,273.528
2025-02-08 21:45:00,1739051100000,96477.2,96573.3,96419.7,96499.4,338.105
2025-02-08 22:00:00,1739052000000,96499.5,96673.5,96499.5,96579.1,455.817
2025-02-08 22:15:00,1739052900000,96579.2,96611.1,96433.3,96542.6,276.861
2025-02-08 22:30:00,1739053800000,96542.5,96542.6,96331.2,96340.2,326.349
2025-02-08 22:45:00,1739054700000,96340.2,96441.6,96340.2,96441.5,172.544
2025-02-08 23:00:00,1739055600000,96441.6,96504.6,96415.2,96498.0,209.368
2025-02-08 23:15:00,1739056500000,96498.0,96594.8,96497.7,96525.2,289.183
2025-02-08 23:30:00,1739057400000,96525.2,96647.5,96525.2,96625.8,327.271
2025-02-08 23:45:00,1739058300000,96625.8,96625.8,96390.5,96411.9,445.934
2025-02-09 00:00:00,1739059200000,96412.0,96474.6,96370.0,96426.1,370.924
2025-02-09 00:15:00,1739060100000,96426.2,96486.1,96306.5,96352.8,403.328
2025-02-09 00:30:00,1739061000000,96352.9,96485.8,96316.3,96432.0,336.698
2025-02-09 00:45:00,1739061900000,96431.9,96550.9,96419.3,96520.1,295.99
2025-02-09 01:00:00,1739062800000,96520.0,96670.0,96439.3,96668.3,653.011
2025-02-09 01:15:00,1739063700000,96668.3,96842.7,96572.8,96816.2,1077.951
2025-02-09 01:30:00,1739064600000,96816.1,96816.2,96652.5,96654.1,626.097
2025-02-09 01:45:00,1739065500000,96654.0,96946.4,96554.5,96934.6,1795.452
2025-02-09 02:00:00,1739066400000,96934.7,97024.0,96758.4,96800.5,1744.2
2025-02-09 02:15:00,1739067300000,96800.6,96900.0,96672.1,96672.1,495.899
2025-02-09 02:30:00,1739068200000,96672.2,96806.7,96670.8,96736.7,412.695
2025-02-09 02:45:00,1739069100000,96736.7,96797.7,96638.9,96688.8,335.737
2025-02-09 03:00:00,1739070000000,96688.9,96868.0,96651.3,96713.9,454.822
2025-02-09 03:15:00,1739070900000,96708.9,96900.1,96668.0,96870.9,517.813
2025-02-09 03:30:00,1739071800000,96870.9,97165.9,96833.6,97131.3,1579.222
2025-02-09 03:45:00,1739072700000,97131.4,97284.1,97056.2,97278.4,1520.999
2025-02-09 04:00:00,1739073600000,97278.3,97290.0,97035.5,97041.7,1037.199
2025-02-09 04:15:00,1739074500000,97041.7,97071.0,96923.0,97019.1,638.948
2025-02-09 04:30:00,1739075400000,97019.1,97106.5,96950.0,97101.9,343.523
2025-02-09 04:45:00,1739076300000,97102.0,97301.7,97045.0,97187.0,872.141
2025-02-09 05:00:00,1739077200000,97187.1,97200.0,97065.5,97079.9,302.293
2025-02-09 05:15:00,1739078100000,97079.9,97157.6,96989.5,96989.8,344.683
2025-02-09 05:30:00,1739079000000,96989.7,97067.3,96966.2,97041.0,284.418
2025-02-09 05:45:00,1739079900000,97040.9,97064.8,96963.4,96990.5,210.45
2025-02-09 06:00:00,1739080800000,96990.5,97024.8,96800.0,96841.9,1032.908
2025-02-09 06:15:00,1739081700000,96841.9,96928.4,96738.3,96864.5,578.512
2025-02-09 06:30:00,1739082600000,96864.5,96923.0,96765.5,96919.8,313.958
2025-02-09 06:45:00,1739083500000,96919.7,97035.5,96863.2,96963.7,522.111
2025-02-09 07:00:00,1739084400000,96963.7,97000.2,96888.1,96985.9,271.309
2025-02-09 07:15:00,1739085300000,96985.9,97010.4,96930.0,96999.9,287.942
2025-02-09 07:30:00,1739086200000,97000.0,97089.7,96964.1,97035.9,436.686
2025-02-09 07:45:00,1739087100000,97035.8,97084.4,96999.0,97020.0,415.2
2025-02-09 08:00:00,1739088000000,97020.0,97279.3,97019.9,97185.0,1233.181
2025-02-09 08:15:00,1739088900000,97184.9,97216.2,97132.0,97180.1,405.297
2025-02-09 08:30:00,1739089800000,97180.0,97180.1,97031.4,97046.8,529.62
2025-02-09 08:45:00,1739090700000,97046.9,97162.0,97003.7,97032.2,327.197
2025-02-09 09:00:00,1739091600000,97032.2,97044.9,96837.9,96970.0,840.661
2025-02-09 09:15:00,1739092500000,96970.0,96982.9,96850.3,96961.0,337.37
2025-02-09 09:30:00,1739093400000,96961.1,96990.0,96859.3,96878.9,488.405
2025-02-09 09:45:00,1739094300000,96878.9,96983.2,96870.8,96882.7,294.378
2025-02-09 10:00:00,1739095200000,96882.7,96888.0,96603.5,96780.9,3484.911
2025-02-09 10:15:00,1739096100000,96780.9,96800.0,96636.0,96761.4,438.696
2025-02-09 10:30:00,1739097000000,96761.4,96883.4,96737.3,96812.1,755.038
2025-02-09 10:45:00,1739097900000,96812.0,96858.8,96720.1,96731.0,354.362
2025-02-09 11:00:00,1739098800000,96731.1,96998.4,96731.1,96767.8,1242.886
2025-02-09 11:15:00,1739099700000,96767.8,96825.3,96725.0,96747.6,227.388
2025-02-09 11:30:00,1739100600000,96747.6,96747.6,96538.0,96563.3,1875.202
2025-02-09 11:45:00,1739101500000,96563.4,96625.9,96498.5,96511.2,894.494
2025-02-09 12:00:00,1739102400000,96511.2,96610.0,96309.6,96602.9,1575.483
2025-02-09 12:15:00,1739103300000,96603.0,96663.6,96513.7,96566.4,547.487
2025-02-09 12:30:00,1739104200000,96566.4,96568.6,96357.2,96441.1,734.646
2025-02-09 12:45:00,1739105100000,96441.2,96500.0,96350.0,96493.2,542.399
2025-02-09 13:00:00,1739106000000,96493.2,96508.9,96340.1,96363.9,703.583
2025-02-09 13:15:00,1739106900000,96363.9,96369.0,96130.1,96154.3,1781.677
2025-02-09 13:30:00,1739107800000,96154.4,96245.0,96028.4,96049.9,1684.099
2025-02-09 13:45:00,1739108700000,96050.0,96089.9,95766.7,95835.5,2990.684
2025-02-09 14:00:00,1739109600000,95835.5,96070.2,95633.6,96065.8,2225.725
2025-02-09 14:15:00,1739110500000,96065.8,96293.6,95919.0,96021.9,2368.277
2025-02-09 14:30:00,1739111400000,96021.8,96080.5,95945.0,95993.7,536.088
2025-02-09 14:45:00,1739112300000,95993.8,96113.6,95947.1,96080.1,660.42
2025-02-09 15:00:00,1739113200000,96080.1,96363.0,96070.0,96281.0,1668.589
2025-02-09 15:15:00,1739114100000,96281.0,96551.9,96202.0,96333.5,1432.802
2025-02-09 15:30:00,1739115000000,96333.6,96619.9,96273.4,96561.6,964.723
2025-02-09 15:45:00,1739115900000,96561.6,96561.7,96390.5,96438.0,1019.456
2025-02-09 16:00:00,1739116800000,96438.0,96510.9,96312.5,96510.8,603.131
2025-02-09 16:15:00,1739117700000,96510.8,96510.8,96352.5,96402.7,745.897
2025-02-09 16:30:00,1739118600000,96402.7,96442.0,96277.8,96402.3,902.344
2025-02-09 16:45:00,1739119500000,96402.2,96490.7,96392.7,96406.2,269.88
2025-02-09 17:00:00,1739120400000,96406.3,96541.6,96363.3,96363.3,585.472
2025-02-09 17:15:00,1739121300000,96363.4,96363.4,96109.6,96178.3,970.969
2025-02-09 17:30:00,1739122200000,96178.3,96195.6,95900.0,95995.1,1211.242
2025-02-09 17:45:00,1739123100000,95995.0,96214.5,95930.4,96130.1,707.191
2025-02-09 18:00:00,1739124000000,96130.0,96130.1,95970.4,95970.4,618.504
2025-02-09 18:15:00,1739124900000,95970.5,96105.4,95932.3,96020.0,382.921
2025-02-09 18:30:00,1739125800000,96020.1,96243.6,96007.8,96196.8,358.512
2025-02-09 18:45:00,1739126700000,96196.8,96205.1,96097.3,96166.4,231.844
2025-02-09 19:00:00,1739127600000,96166.5,96240.2,96081.6,96183.7,213.689
2025-02-09 19:15:00,1739128500000,96183.7,96183.8,95974.0,96005.3,538.791
2025-02-09 19:30:00,1739129400000,96005.3,96084.6,95828.0,95931.7,1490.986
2025-02-09 19:45:00,1739130300000,95931.7,96016.3,95849.9,96011.4,442.727
2025-02-09 20:00:00,1739131200000,96011.4,96177.5,95991.0,96146.5,563.765
2025-02-09 20:15:00,1739132100000,96146.5,96640.7,96082.0,96460.2,1693.619
2025-02-09 20:30:00,1739133000000,96460.1,96750.0,96346.9,96405.2,2185.301
2025-02-09 20:45:00,1739133900000,96405.0,96413.9,96182.6,96277.0,668.527
2025-02-09 21:00:00,1739134800000,96277.0,96300.0,96145.0,96200.0,356.25
2025-02-09 21:15:00,1739135700000,96200.0,96225.5,95888.2,95909.6,1052.308
2025-02-09 21:30:00,1739136600000,95909.6,95952.3,94848.0,94963.6,8209.892
2025-02-09 21:45:00,1739137500000,94963.6,95237.6,94650.1,95120.9,5193.127
2025-02-09 22:00:00,1739138400000,95121.0,95463.1,94718.4,95376.3,3028.697
2025-02-09 22:15:00,1739139300000,95376.3,95679.0,95217.6,95678.9,1797.829
2025-02-09 22:30:00,1739140200000,95679.0,96417.5,95420.0,96350.0,2954.6
2025-02-09 22:45:00,1739141100000,96350.1,96366.4,95462.4,95779.9,2925.106
2025-02-09 23:00:00,1739142000000,95779.8,96100.1,95674.7,96040.7,1799.905
2025-02-09 23:15:00,1739142900000,96040.7,96120.0,95935.0,96009.7,701.516
2025-02-09 23:30:00,1739143800000,96009.7,96333.2,96008.2,96275.6,866.645
2025-02-09 23:45:00,1739144700000,96275.6,96547.0,96225.5,96423.6,1227.756
2025-02-10 00:00:00,1739145600000,96423.6,97069.0,96414.0,96911.1,4384.97
2025-02-10 00:15:00,1739146500000,96911.2,97091.8,96670.4,96674.3,1777.221
2025-02-10 00:30:00,1739147400000,96674.3,96911.0,96567.2,96747.9,1215.303
2025-02-10 00:45:00,1739148300000,96747.9,96875.7,96660.4,96677.7,559.548
2025-02-10 01:00:00,1739149200000,96677.7,96802.4,96400.0,96442.7,1262.043
2025-02-10 01:15:00,1739150100000,96442.8,96470.9,96073.6,96145.7,1488.208
2025-02-10 01:30:00,1739151000000,96145.7,96341.5,95400.0,95505.2,2290.238
2025-02-10 01:45:00,1739151900000,95505.0,95856.1,95200.1,95544.0,3689.178
2025-02-10 02:00:00,1739152800000,95544.0,95729.2,95359.5,95456.0,2717.148
2025-02-10 02:15:00,1739153700000,95456.0,95720.6,95427.0,95547.0,902.761
2025-02-10 02:30:00,1739154600000,95546.9,95997.0,95475.8,95911.3,1234.518
2025-02-10 02:45:00,1739155500000,95911.3,96030.6,95663.5,95764.4,1004.416
2025-02-10 03:00:00,1739156400000,95764.4,96029.9,95730.0,95974.9,860.382
2025-02-10 03:15:00,1739157300000,95975.0,96400.0,95909.0,96335.3,1362.211
2025-02-10 03:30:00,1739158200000,96335.3,97063.4,96335.3,96951.8,5035.026
2025-02-10 03:45:00,1739159100000,96951.8,97036.0,96587.2,96770.0,2565.575
2025-02-10 04:00:00,1739160000000,96770.0,96948.6,96591.8,96839.9,1929.053
2025-02-10 04:15:00,1739160900000,96839.8,97033.5,96800.0,96999.9,1158.375
2025-02-10 04:30:00,1739161800000,96999.9,97149.4,96760.0,96870.4,1169.171
2025-02-10 04:45:00,1739162700000,96870.4,96942.9,96765.1,96905.2,833.939
2025-02-10 05:00:00,1739163600000,96905.2,97135.0,96739.5,97100.1,1267.246
2025-02-10 05:15:00,1739164500000,97100.0,97193.1,96913.3,96980.0,955.309
2025-02-10 05:30:00,1739165400000,96980.0,97192.9,96911.2,97151.6,799.106
2025-02-10 05:45:00,1739166300000,97151.7,97634.0,96857.5,96979.6,6660.67
2025-02-10 06:00:00,1739167200000,96979.5,97171.7,96739.1,96784.7,2569.704
2025-02-10 06:15:00,1739168100000,96784.7,97088.0,96773.1,96962.8,1473.948
2025-02-10 06:30:00,1739169000000,96962.8,97150.0,96911.2,96985.0,786.072
2025-02-10 06:45:00,1739169900000,96985.0,97130.6,96985.0,97115.9,577.361
2025-02-10 07:00:00,1739170800000,97115.8,97325.0,97115.8,97198.7,1042.774
2025-02-10 07:15:00,1739171700000,97198.7,97218.0,97047.5,97130.6,725.947
2025-02-10 07:30:00,1739172600000,97130.7,97314.3,97062.6,97232.1,716.976
2025-02-10 07:45:00,1739173500000,97232.0,97440.2,97183.9,97386.3,940.151
2025-02-10 08:00:00,1739174400000,97386.3,97850.0,97305.5,97729.5,3526.969
2025-02-10 08:15:00,1739175300000,97729.5,97859.9,97521.9,97652.2,1585.692
2025-02-10 08:30:00,1739176200000,97652.1,97847.4,97494.9,97793.7,1468.356
2025-02-10 08:45:00,1739177100000,97793.7,97832.2,97600.0,97645.3,868.982
2025-02-10 09:00:00,1739178000000,97645.3,97808.0,97637.7,97683.5,1006.243
2025-02-10 09:15:00,1739178900000,97683.6,97832.2,97582.7,97629.9,846.646
2025-02-10 09:30:00,1739179800000,97629.9,97662.5,97452.0,97522.8,1459.384
2025-02-10 09:45:00,1739180700000,97522.9,97650.0,97431.9,97630.1,1030.86
2025-02-10 10:00:00,1739181600000,97630.1,97834.2,97554.6,97750.1,1170.839
2025-02-10 10:15:00,1739182500000,97750.1,97930.0,97672.1,97879.1,1613.635
2025-02-10 10:30:00,1739183400000,97879.0,97900.0,97641.5,97748.5,1036.131
